time,x_master,y_master,z_master,x_slave,y_slave,z_slave,error_x,error_y,error_z
0.13,2.9806717812849812,6.341629687388881,1.4247870088900423,7.811473050413505,10.994020877751694,-6.306555765347251,4.830801269128523,4.652391190362813,-7.731342774237293
0.14,3.337050761148141,7.11034770833858,1.596843659962151,8.245512196428017,11.80648472829895,-6.584525794831233,4.908461435279875,4.69613701996037,-8.181369454793384
0.15,3.7367225515882825,7.964084306604915,1.8177571682739357,8.726567985795905,12.707201074337402,-6.757774237785278,4.989845434207622,4.743116767732486,-8.575531406059214
0.16,4.184014714807304,8.910162897295113,2.0995043859327907,9.25921242753285,13.703368181584516,-6.814139156857717,5.075197712725545,4.793205284289403,-8.913643542790508
0.17,4.683517147446146,9.955358379223922,2.4567954613394813,9.848176854745818,14.800957189479226,-6.73812520587482,5.164659707299672,4.845598810255304,-9.194920667214301
0.18,5.239978586390335,11.105317413835058,2.9075598807494534,10.498190007238884,16.003862473364762,-6.510433003402885,5.258211420848549,4.898545059529704,-9.417992884152339
0.19,5.858146318742511,12.36373065501569,3.473435224337712,11.213737430189143,17.31272954466192,-6.107551752567858,5.355591111446632,4.94899888964623,-9.580986976905569
0.2,6.54252756248653,13.731186726894435,4.18019741061511,11.998715751309597,18.72338744936699,-5.501519345570443,5.4561881888230666,4.992200722472553,-9.681716756185553
0.21,7.2970460986065,15.203634048372521,5.0580296534277025,12.855951281455305,20.224824446902154,-4.660011974859144,5.558905182848805,5.021190398529633,-9.718041628286848
0.22,8.124563573267062,16.770387219554692,6.141469434871883,13.786550900648763,21.796685531284417,-3.546999069061842,5.6619873273817,5.026298311729725,-9.688468503933725
0.23,9.026233329725752,18.41165264836767,7.468798285477421,14.789057570338466,23.406356941312673,-2.1242823179922077,5.762824240612714,4.994704292945002,-9.593080603469629
0.24,10.000658893046092,20.095632210830082,9.080554474629366,15.858397996193197,25.005859190932505,-0.35430951724256643,5.8577391031471056,4.910226980102422,-9.434863991871932
0.25,11.04284425737915,21.775417199592038,11.01677340280781,16.984642586366398,26.529016590362016,1.7953269138920551,5.9417983289872485,4.753599390769978,-9.221446488915756
0.26,12.142955568371956,23.38612855829296,13.312535885113752,18.151655216378074,27.88970883713536,4.345401645273611,6.008699648006118,4.503580278842399,-8.96713423984014
0.27,13.284970947391514,24.843095855231464,15.991501340623518,19.335796913982254,28.98239094144336,7.296598057765616,6.05082596659074,4.139295086211895,-8.694903282857902
0.28,14.445381870336712,26.042251127650992,19.057419155396516,20.504959926505222,29.68635694035228,10.619740316296488,6.05957805616851,3.6441058127012873,-8.437678839100029
0.29,15.592221803431256,26.864211916287513,22.48424462730554,21.618324167172798,29.87516974086577,14.246348583943435,6.026102363741542,3.010957824578256,-8.237896043362104
0.3,16.68481406441427,27.1834925612843,26.20646032113713,22.627299634920128,29.431956331639977,18.06227954370611,5.942485570505859,2.248463770355677,-8.144180777431018
0.31,17.674703257499786,26.883583206229904,30.1123508648567,23.478072660860228,28.26962615483207,21.90801568938377,5.803369403360442,1.3860429486021673,-8.20433517547293
0.32,18.508190066697818,25.87701585462778,34.0438220854362,24.115936430248183,26.352646589995977,25.588883231150096,5.6077463635503655,0.475630735368199,-8.454938854286102
0.33,19.130652658144964,24.127116937037844,37.8061326357549,24.491132717759395,23.71462098292095,28.896421998179505,5.3604800596144315,-0.412495954116892,-8.909710637575394
0.34,19.49238438487862,21.6657295569674,41.18890867923771,24.56535028083687,20.465009752810005,31.6383374675471,5.0729658959582515,-1.2007198041573943,-9.550571211690613
0.35,19.55509459128088,18.600223751125764,43.99603822533661,24.31753769498832,16.780265231765057,33.6702458566991,4.76244310370744,-1.819958519360707,-10.325792368637515
0.36,19.297729217603354,15.104975353619537,46.07776818021483,23.747572975000857,12.879472944325213,34.92009031016191,4.4498437573975025,-2.2255024092943234,-11.157677870052922
0.37,18.72015020313376,11.397281835810832,47.35586692688127,22.87675420350807,8.99038263537339,35.39756901173128,4.156604000374312,-2.406899200437442,-11.958297915149991
0.38,17.843633889057443,7.703503094485821,47.8340290593861,21.74493439298552,5.315414521787902,35.186021922704896,3.901300503928077,-2.388088572697919,-12.648007136681201
0.39,16.708009043579047,4.224998371261281,47.59071236792872,20.405065644769245,2.0067482593294,34.420453003457496,3.697056601190198,-2.2182501119318805,-13.170259364471221
0.4,15.366199562138556,1.113036178268887,46.75784291436448,18.91653609144337,-0.8446023154388886,33.259492047843494,3.550336529304813,-1.9576384937077755,-13.498350866520987
0.41,13.877557451519186,-1.5423138318798322,45.49306167553501,17.33876394049066,-3.20619686909454,31.859435030167493,3.4612064889714755,-1.663883037214708,-13.633626645367517
0.42,12.301453118110565,-3.7096926499900866,43.95366135511018,15.726129154520263,-5.092372735658838,30.355743789980693,3.424676036409698,-1.3826800856687513,-13.597917565129485
0.43,10.692205435715763,-5.404655638492062,42.277707815475246,14.124734276857378,-6.548712512616529,28.853621824289302,3.4325288411416146,-1.144056874124467,-13.424085991185944
0.44,9.095843411977542,-6.674058004069818,40.574110305782405,12.570953398404173,-7.637206877532801,27.426353553627667,3.475109986426631,-0.9631488734629832,-13.147756752154738
0.45,7.548658087535032,-7.581102755317552,38.92045738573441,11.091398515063728,-8.424603774971512,26.11874876639881,3.5427404275286962,-0.8435010196539601,-12.8017086193356
0.46,6.077172706188309,-8.193583930089494,37.36603854905457,9.703817645758646,-8.97465171663534,24.953019259920193,3.626644939570337,-0.7810677865458455,-12.413019289134379
0.47,4.699044660278055,-8.576058623457937,35.937410955276405,8.418476616852017,-9.343815341844653,23.935104026015146,3.7194319565739615,-0.7677567183867158,-12.002306929261259
0.48,3.424450506272205,-8.78553253463191,34.64452562348702,7.239686365307871,-9.579567005997795,23.06029272121133,3.815235859035666,-0.7940344713658849,-11.58423290227569
0.49,2.2576156543143906,-8.869756972587481,33.48624344018923,6.1672598092123625,-9.720325636220657,22.317670834920914,3.909644154897972,-0.850568663633176,-11.168572605268313
0.5,1.1982727805821802,-8.867197339240128,32.454739836954765,5.1977845038909,-9.796293193581127,21.693337650656673,3.9995117233087196,-0.9290958543409982,-10.761402186298092
0.51,0.24293531234225435,-8.80791195512178,31.538726550475634,4.325669193639485,-9.830670718004328,21.172562777598856,4.082733881297231,-1.0227587628825479,-10.366163772876778
0.52,-0.6140557296016166,-8.714814087459297,30.725638315750615,3.5439661356571883,-9.840939350578308,20.74111915223732,4.158021865258805,-1.126125263119011,-9.984519163513294
0.53,-1.3797094878630192,-8.604996527086573,30.003009604632926,2.8449936374342935,-9.840040502454439,20.386024539464692,4.224703125297313,-1.2350439753678657,-9.616985065168233
0.54,-2.061763047069276,-8.490949569511443,29.35926502323626,2.2207919194008494,-9.837385289586614,20.095884369475527,4.2825549664701255,-1.3464357200751707,-9.263380653760734
0.55,-2.6682260204615855,-8.38160122139425,28.78411106724257,1.6634460467378767,-9.839678697966647,19.860981833124466,4.331672067199462,-1.458077476572397,-8.923129234118104
0.56,-3.2070581296183844,-8.283165086816739,28.26867228261637,1.1653063014690779,-9.851571978244497,19.67321866440701,4.372364431087462,-1.5684068914277578,-8.595453618209362
0.57,-3.6859493594618256,-8.19981012934185,27.805473849336714,0.7191314697762121,-9.876168214038819,19.525976180660972,4.405080829238038,-1.6763580846969681,-8.279497668675742
0.58,-4.112177184573245,-8.134178257659036,27.388339643073596,0.3181754688496045,-9.915408324016674,19.41394117189549,4.430352653422849,-1.7812300663576384,-7.974398471178105
0.59,-4.4925204257353295,-8.087778057784654,27.012250366601243,-0.0437668113692517,-9.970362638290664,19.3329237610817,4.448753614366078,-1.8825845805060109,-7.679326605519542
0.6,-4.833213852748679,-8.06128080022953,26.673189148824545,-0.3723423847168606,-10.041449348686061,19.27968263749984,4.460871468031819,-1.9801685484565308,-7.393506511324706
0.61,-5.139931462000815,-8.054740874004846,26.36799042108549,-0.6726427324411924,-10.12859700547375,19.251765501076477,4.467288729559622,-2.0738561314689044,-7.116224920009014
0.62,-5.41778940579442,-8.06775851866362,26.094200350199536,-0.9492194159910136,-10.231364482512214,19.247367803636603,4.468569989803407,-2.1636059638485943,-6.846832546562933
0.63,-5.67136191693171,-8.099598833184174,25.849952389817645,-1.2061078531570688,-10.349028717819186,19.265210126095326,4.465254063774641,-2.2494298846350116,-6.584742263722319
0.64,-5.904705373142695,-8.149277791207302,25.633858679611055,-1.446855772433885,-10.480648061492504,19.304432902526443,4.45784960070881,-2.331370270285202,-6.329425777084612
0.65,-6.121386999320082,-8.2156234169187,25.444916419674232,-1.674553841086134,-10.625107182185788,19.36450645901211,4.446833158233948,-2.4094837652670886,-6.080409960662124
0.66,-6.324515715034904,-8.297318305020669,25.2824275273276,-1.8918667229732091,-10.781148079246135,19.445154024877443,4.432648992061695,-2.483829774225466,-5.837273502450156
0.67,-6.516773385764971,-8.392928197731965,25.14592954718008,-2.101063380455996,-10.947390724468399,19.546285366786584,4.415710005308975,-2.554462526736433,-5.599644180393497
0.68,-6.700445295720916,-8.500920256007065,25.035135739417395,-2.304045854091246,-11.122346123216868,19.667938852217564,4.39639944162967,-2.621425867209803,-5.367196887199832
0.69,-6.877449079261405,-8.619673888017186,24.949882393299855,-2.502376071126538,-11.304424065609481,19.81022999450013,4.375073008134867,-2.6847501775922957,-5.139652398799726
0.7,-7.049361664866412,-8.747486448748264,24.890081627509474,-2.6973004770912588,-11.491937476004859,19.973304822667107,4.352061187775153,-2.744451027256595,-4.9167768048423675
0.71,-7.217444028555315,-8.88257573956318,24.85567820192124,-2.889772474302282,-11.683105017452956,20.157296731555583,4.327671554253033,-2.800529277889776,-4.698381470365657
0.72,-7.382663742773483,-9.023080968199306,24.84660915202957,-3.0804728011980758,-11.876053431088538,20.36228578890941,4.302190941575407,-2.852972462889232,-4.484323363120158
0.73,-7.545715456465824,-9.167063640511726,24.86276535530819,-3.269828106862709,-12.068820959605514,20.588259801704062,4.275887349603115,-2.9017573190937878,-4.274505553604129
0.74,-7.707039562093896,-9.312509715170195,24.903954442885333,-3.458028072137043,-12.259363094538372,20.835076771831805,4.249011489956853,-2.946853379368177,-4.068877671053528
0.75,-7.866839401973929,-9.457334236257397,24.969864778018852,-3.6450415057496124,-12.445561777731683,21.102428700448076,4.221797896224317,-2.988227541474286,-3.867436077570776
0.76,-8.025097442932285,-9.599389544382614,25.060030533438184,-3.8306319020531188,-12.625239058902737,21.38980702788512,4.1944655408791665,-3.0258495145201234,-3.6702235055530643
0.77,-8.181590906017254,-9.736478034987437,25.17379820961502,-4.014372985478512,-12.796176046398747,21.69647031606924,4.167217920538742,-3.05969801141131,-3.4773278935457768
0.78,-8.33590737613549,-9.86637026563309,25.310295239236165,-4.195664783510924,-12.956137772450207,22.021415082459967,4.140242592624565,-3.0897675068171164,-3.288880156776198
0.79,-8.487460932804082,-9.98682899755858,25.468401609139242,-4.373750761626168,-13.10290431644873,22.363350963332582,4.113710171177914,-3.11607531889015,-3.10505064580666
0.8,-8.63550933451777,-10.095639479828119,25.64672568448164,-4.5477365164958305,-13.234308184416427,22.720681599550822,4.08777281802194,-3.1386687045883086,-2.926044084930819
0.81,-8.779172751838393,-10.190645941522977,25.843585620991053,-4.716610454338353,-13.348277531602868,23.09149277570299,4.06256229750004,-3.157631590079891,-2.7520928452880646
0.82,-8.917454474708018,-10.269793850605428,26.056997876099814,-4.879266776977588,-13.442884349039941,23.473549377519724,4.03818769773043,-3.1730904984345134,-2.58344849858009
0.83,-9.049263915107158,-10.331177038450038,26.284674353117815,-5.034530958198846,-13.516396235659961,23.864302637833458,4.014732956908312,-3.185219197209923,-2.4203717152843574
0.84,-9.173442086275571,-10.373088298404827,26.524029610080394,-5.181187719284088,-13.56732987826524,24.26090889799818,3.9922543669914834,-3.194241579860412,-2.2631207120822125
0.85,-9.288789566221023,-10.394071578001562,26.772199317367512,-5.318011310538148,-13.594503905541805,24.66026070931313,3.970778255682875,-3.200432327540243,-2.111938608054384
0.86,-9.394096751542879,-10.392973440512689,27.026070746085605,-5.443797684522944,-13.597088420142786,25.059030541455996,3.9502990670199347,-3.2041149796300967,-1.9670402046296083
0.87,-9.488175987023286,-10.368991122496308,27.28232551705282,-5.557397919974353,-13.574648297758804,25.453726674068317,3.9307780670489336,-3.2056571752624965,-1.8285988429845013
0.88,-9.56989493034536,-10.321714311970116,27.537494160207267,-5.657752039912229,-13.527177322777176,25.840760065172528,3.91214289043313,-3.20546301080706,-1.6967340950347385
0.89,-9.638210296572488,-10.251157764476325,27.788021267966474,-5.743922182588407,-13.45512044297801,26.216520176819913,3.8942881139840813,-3.2039626785016857,-1.571501091146562
0.9,-9.692200942932713,-10.157782096621862,28.030339233579323,-5.815123949565273,-13.359381886800493,26.577456969905164,3.8770769933674396,-3.2015997901786317,-1.4528822636741587
0.91,-9.73109912084618,-10.042500563521285,28.260947821119682,-5.870754689579779,-13.241317585457683,26.920165639279553,3.860344431266401,-3.1988170219363976,-1.3407821818401295
0.92,-9.754318657142296,-9.906670326313616,28.4764961983691,-5.910417493874422,-13.102711238134198,27.241470226787246,3.8439011632678737,-3.1960409118205817,-1.2350259715818552
0.93,-9.761478843917931,-9.752067607482447,28.6738636546591,-5.933939785684898,-12.945734382549894,27.538502088331995,3.8275390582330333,-3.193666775067447,-1.1353615663271057
0.94,-9.752422923749599,-9.58084714588234,28.850235084875756,-5.941385582458123,-12.772891893690932,27.808769340268185,3.8110373412914758,-3.192044747808593,-1.0414657446075708
0.95,-9.727230252849363,-9.39548740910003,29.003167484495965,-5.9330607838044624,-12.586955327051552,28.050213874934006,3.794169469044901,-3.191467917951522,-0.9529536095619591
0.96,-9.68622149890663,-9.198723995797812,29.130644171348163,-5.909511172059808,-12.39088734772526,28.261253282294035,3.776710326846821,-3.192163351927448,-0.8693908890541273
0.97,-9.629956563700997,-8.993474465125272,29.23111419384759,-5.87151317952014,-12.187761057820298,28.44080597702955,3.7584433841808567,-3.1942865926950255,-0.7903082168180369
0.98,-9.55922528702451,-8.782758380827962,29.303515335154835,-5.82005784662456,-11.980678295287174,28.588298914347693,3.7391674403999504,-3.197919914459211,-0.7152164208071419
0.99,-9.47503135779382,-8.569616599689434,29.347280185296597,-5.7563287376997625,-11.77269090732372,28.703658376220623,3.7187026200940583,-3.203074307634285,-0.6436218090759738
1.0,-9.37857019964072,-8.357033749181921,29.362325823627515,-5.681674867494072,-11.566728619800429,28.78728531719297,3.6968953321466476,-3.209694870618508,-0.5750405064345436
1.01,-9.271201883979332,-8.147867447696122,29.349028629245232,-5.5975799010347504,-11.365536484011443,28.840017585558687,3.6736219829445815,-3.2176690363153213,-0.5090110436865452
1.02,-9.154420332044808,-7.9447871765084965,29.30818653039549,-5.505629008240723,-11.1716240622637,28.863081918612934,3.648791323804085,-3.226836885755203,-0.4451046117825541
1.03,-9.029820185640428,-7.750224894449531,29.240971555550015,-5.407474779569802,-10.987227606044925,28.858038919609257,3.622345406070626,-3.2370027115953945,-0.3829326359407581
1.04,-8.899062750707893,-7.5663385850773075,29.148875831103606,-5.304803545223115,-10.81428557618676,28.826724261994652,3.5942592054847777,-3.247946991109453,-0.3221515691089536
1.05,-8.763842353809192,-7.394989032333617,29.03365418843208,-5.1993033011070136,-10.654427033200598,28.771189165120013,3.5645390527021785,-3.2594380008669805,-0.26246502331206756
1.06,-8.625854312206142,-7.2377293124012905,28.897266329101004,-5.092634248200786,-10.508971747461436,28.693642797169122,3.5332200640053566,-3.2712424350601452,-0.20362353193188198
1.07,-8.486765521756652,-7.095805824980938,28.74182110372595,-4.986402719196524,-10.37894037877038,28.596398748592826,3.5003628025601286,-3.2831345537894423,-0.14542235513312463
1.08,-8.348188434278693,-6.970169200749873,28.569524949827443,-4.882139018373273,-10.26507276465062,28.48182714728295,3.4660494159054203,-3.294903563900747,-0.08769780254449344
1.09,-8.211658948431257,-6.861493123894189,28.382635970205218,-4.781279456722851,-10.167852227400914,28.352313412985264,3.430379491708406,-3.3063591035067246,-0.030322557219953694
1.1,-8.078618494568245,-6.770198989456003,28.183424572234713,-4.685152639910738,-10.087533836913344,28.21022411915783,3.3934658546575065,-3.3173348474573414,0.02679954692311526
1.11,-7.950400369952758,-6.6964843498920095,27.97414107451205,-4.594969872945641,-10.024174715727648,28.057879977419248,3.3554304970071174,-3.3276903658356387,0.08373890290719643
1.12,-7.828220187360875,-6.640353259793065,27.75699025063329,-4.511819389161313,-9.977664707421606,27.89753560024641,3.3164007981995622,-3.337311447628542,0.14054534961312015
1.13,-7.713170144151669,-6.601646865022734,27.53411243656254,-4.4366639948580975,-9.947756013179148,27.731365436290755,3.2765061492935716,-3.3461091481564145,0.19725299972821375
1.14,-7.606216702895781,-6.5800728668961765,27.307570581579164,-4.37034164384377,-9.934090702816277,27.561455104275336,3.2358750590520104,-3.354017835920101,0.2538845226961719
1.15,-7.508201197767435,-6.575232792460012,27.079342467167503,-4.313568414725273,-9.936225300787468,27.389797263869,3.194632783042162,-3.360992508327456,0.3104547967014959
1.16,-7.419842839686133,-6.586646294020833,26.851317240988354,-4.266943353048862,-9.953651917007758,27.218291139486862,3.1528994866372715,-3.367005622986925,0.36697389849850737
1.17,-7.341743582562172,-6.613771967508404,26.625295398416107,-4.230954654348839,-9.985815625808534,27.048744838801493,3.110788928213333,-3.3720436583001305,0.42344944038538657
1.18,-7.274394327043751,-6.65602440952776,26.40299137530847,-4.205986696778014,-10.03212798899751,26.882879665826056,3.068407630265737,-3.376103579469751,0.47988829051758586
1.19,-7.218181970823574,-6.712787422352883,26.186037976913678,-4.192327477551182,-10.091976770477775,26.72233570474594,3.0258544932723916,-3.379189348124892,0.5362977278322631
1.2,-7.173396860141937,-6.7834234245262675,25.975991945455817,-4.190176060931823,-10.164732003228194,26.568678033912523,2.9832207992101134,-3.381308578701926,0.5926860884567056
1.21,-7.140240250623918,-6.867279235328673,25.77434005203939,-4.199649702816965,-10.249748649867625,26.42340301113259,2.940590547806954,-3.382469414538952,0.6490629590932002
1.22,-7.118831442901684,-6.963688479460893,25.58250517901986,-4.220790374967872,-10.346366151912274,26.28794414590062,2.8980410679338124,-3.382677672451382,0.7054389668807595
1.23,-7.109214316446267,-7.071970910255034,25.401851931558298,-4.253570468372466,-10.453905196998,26.16367713827865,2.855643848073801,-3.3819342867429665,0.7618252067203528
1.24,-7.111363041448065,-7.1914289824033855,25.233691378765982,-4.297897508741275,-10.57166205444859,26.05192371652834,2.8134655327067906,-3.380233072045204,0.8182323377623568
1.25,-7.1251868020766365,-7.321342025190381,25.079284574693908,-4.353617767103261,-10.698900843789852,25.953953946797423,2.7715690349733757,-3.3775588185994714,0.874669372103515
1.26,-7.1505334143910035,-7.460958380644198,24.939844548074735,-4.420518694858719,-10.834844113558049,25.870986719920342,2.730014719532284,-3.373885732913851,0.9311421718456074
1.27,-7.187191768540321,-7.6094858832441945,24.81653647907777,-4.4983301559115185,-10.978662123561923,25.80418814549977,2.688861612628802,-3.3691762403177288,0.9876516664219999
1.28,-7.234893068139405,-7.76608107329231,24.710475804263687,-4.586724469425712,-11.129461246173264,25.754667605492,2.648168598713693,-3.3633801728809543,1.0441918012283118
1.29,-7.2933108806073825,-7.929837558255221,24.622724011066165,-4.685315316320754,-11.286271933700798,25.72347124277697,2.607995564286629,-3.356434375445577,1.1007472317108054
1.3,-7.3620600518082115,-8.099773967703923,24.554281904738982,-4.793655601901572,-11.448036740708506,25.711572689426085,2.568404449906639,-3.348262773004583,1.1572907846871026
1.31,-7.440694577594055,-8.274821989120008,24.50608015853645,-4.911234407030794,-11.613598942185417,25.719860879750616,2.5294601705632607,-3.338776953065409,1.2137807212141674
1.32,-7.528704564840626,-8.45381502366268,24.478966997053238,-5.0374732018244455,-11.781692349131697,25.74912485009766,2.4912313630161806,-3.327877325469018,1.2701578530444237
1.33,-7.6255124561097,-8.63547806132272,24.47369291844292,-5.171721539502077,-11.950932989002022,25.800035506099405,2.4537909166076233,-3.3154549276793013,1.3263425876564838
1.34,-7.730468735688126,-8.81841944029911,24.490892438914965,-5.3132524937906815,-12.119813384155089,25.873124443602112,2.417216241897444,-3.301393943855979,1.3822320046871468
1.35,-7.842847380476067,-9.001125220509142,24.531062947306886,-5.461258150589809,-12.286700219432493,25.968760045791406,2.3815892298862584,-3.2855749989233516,1.43769709848452
1.36,-7.961841366448537,-9.18195695830953,24.594540892525895,-5.614845512099261,-12.449836230413162,26.08712124843785,2.3469958543492764,-3.267879272103631,1.4925803559119544
1.37,-8.086558588838706,-9.359153708957267,24.681475694499326,-5.773033217028456,-12.607347154817075,26.228169567550086,2.3135253718102495,-3.2481934458598083,1.54669387305076
1.38,-8.216018599526103,-9.530839093166403,24.79180196971472,-5.93474952058058,-12.757254557323208,26.391620215375223,2.281269078945524,-3.226415464156805,1.5998182456605043
1.39,-8.349150605091163,-9.69503423074445,24.925210891737134,-6.098832008336684,-12.897495248225685,26.576913383423722,2.2503185967544788,-3.202461017481234,1.6517024916865886
1.4,-8.484793199323883,-9.84967725332115,25.08112175703208,-6.264029533705735,-13.025947854871802,26.783187031356505,2.220763665618149,-3.1762706015506517,1.7020652743244256
1.41,-8.621696319403684,-9.992649945735625,25.258655083365625,-6.42900686328234,-13.140466860076991,27.009252768447894,2.192689456121344,-3.147816914341366,1.750597685082269
1.42,-8.758525909532962,-10.121811820256317,25.456608812392805,-6.59235248197668,-13.238924086841585,27.253576624183026,2.1661734275562816,-3.117112266585268,1.7969678117902212
1.43,-8.89387174322927,-10.23504159279775,25.67343939422624,-6.752589944164706,-13.319257184365162,27.514266645482756,2.141281799064565,-3.0842155915674123,1.840827251256517
1.44,-9.026258789785068,-10.33028560651511,25.907249669206344,-6.908193053488767,-13.379524167510672,27.78906929612248,2.118065736296301,-3.049238560995562,1.881819626916137
1.45,-9.15416240673943,-10.405612246710245,26.15578549720608,-7.057605009567388,-13.417962504044702,28.07537653549088,2.096557397172041,-3.0123502573344574,1.9195910382847998
1.46,-9.276027495832906,-10.459270835516602,26.41644298442622,-7.19926147516921,-13.433050668513138,28.370245190273813,2.0767660206636966,-2.973779832996536,1.9538022058475946
1.47,-9.39029157526659,-10.489752922718536,26.686287893630894,-7.331617296959415,-13.42356953911229,28.670429785907483,2.0586742783071745,-2.933816616393754,1.9841418922765897
1.48,-9.495411500755893,-10.495853350827595,26.96208837858935,-7.453176366231074,-13.388660565357421,28.972429373173544,2.0422351345248186,-2.8928072145298263,2.010340994584194
1.49,-9.589893321354092,-10.476728028937847,27.240361555979995,-7.562523847746248,-13.327877345482289,29.272548089167078,2.027369473607844,-2.8511493165444417,2.032186533187083
1.5,-9.672324497972792,-10.431945066298226,27.51743363846005,-7.658359754329731,-13.241227185716147,29.566968275818112,2.0139647436430606,-2.8092821194179205,2.049534637358061
1.51,-9.741407462330766,-10.361525854871681,27.789512445729134,-7.739532625069258,-13.129199418006031,29.8518340124571,2.001874837261508,-2.76767356313435,2.0623215667279666
1.52,-9.795993274585614,-10.265972898950542,28.052770155110675,-7.805071900156534,-12.99277775398883,30.123341990925415,1.99092137442908,-2.7268048550382886,2.0705718358147394
1.53,-9.83511397339449,-10.146281694182223,28.303433238043795,-7.854217498409842,-12.833434744495682,30.377835872919423,1.9808964749846485,-2.6871530503134586,2.0744026348756286
1.54,-9.858012125436675,-10.003934751039745,28.537875753318353,-7.886445112591161,-12.653107451885946,30.611899718473186,1.9715670128455134,-2.6491727008462007,2.074023965154833
1.55,-9.86416609072177,-9.84087689479461,28.75271162942471,-7.901485853291317,-12.454154646776466,30.822445844106326,1.9626802374304537,-2.6132777519818564,2.069734214681617
1.56,-9.853309635800144,-9.659472175029562,28.944881347982466,-7.899339094771699,-12.23929710135908,31.00679261073048,1.9539705410284451,-2.5798249263295183,2.061911262748012
1.57,-9.825444749636178,-9.462443972960505,29.111728588081288,-7.8802776946891075,-12.011543741977883,31.162728164698247,1.9451670549470705,-2.549099769017378,2.0509995766169595
1.58,-9.780846835363118,-9.25280107829309,29.251062916284194,-7.844845151998785,-11.774107418060195,31.288557023533503,1.9360016833643323,-2.521306339767106,2.0374941072493087
1.59,-9.72006184332644,-9.033753493831862,29.36120547163955,-7.79384470240041,-11.530314735993802,31.383127530136402,1.9262171409260294,-2.49656124216194,2.021922058496852
1.6,-9.643895345630822,-8.808622409577922,29.4410157186591,-7.728320791788833,-11.283514723417388,31.445839481268738,1.9155745538419895,-2.474892313839467,2.0048237626096395
1.61,-9.553393993189413,-8.58074909776254,29.489898610237017,-7.649533777517265,-11.036991005697802,31.476632536192977,1.9038602156721485,-2.4562419079352615,1.98673392595596
1.62,-9.449820205288214,-8.353407390973613,29.507792786487816,-7.55892905064601,-10.793881714871135,31.475957199451482,1.8908911546422038,-2.440474323897522,1.9681644129636666
1.63,-9.334621284727541,-8.129723940522009,29.495141606108724,-7.458102023145174,-10.557110578369297,31.444731137828068,1.8765192615823674,-2.427386637847288,1.9495895317193437
1.64,-9.20939440212606,-7.912609678034725,29.452849755804063,-7.348760566158839,-10.32933164846696,31.384284259337903,1.8606338359672208,-2.416721970432235,1.9314345035338398
1.65,-9.075849034905204,-7.704704917897175,29.382228836013127,-7.232686514574296,-10.112889047261584,31.296296316845453,1.8431625203309077,-2.4081841293644093,1.9140674808323261
1.66,-8.935768475477298,-7.508339454947686,29.28493564418483,-7.111697776197681,-9.909792028660243,31.182730807440265,1.8240706992796172,-2.4014525737125574,1.8977951632554344
1.67,-8.790971946164374,-7.325507942740381,29.162906877804954,-6.9876124170802205,-9.721704695038984,31.04576866323907,1.8033595290841538,-2.3961967522986027,1.882861785434116
1.68,-8.643278691632396,-7.15785987886733,29.018293700826064,-6.862215860644034,-9.549948922817894,30.88774473679181,1.781062830988362,-2.3920890439505635,1.8694510359657457
1.69,-8.49447518580012,-7.006702745514369,28.85339912580829,-6.737232062972187,-9.395518488462756,30.71108945385611,1.7572431228279326,-2.3888157429483865,1.8576903280478199
1.7,-8.346286315005388,-6.873016295404408,28.67062053840942,-6.614299235575403,-9.259102054718646,30.518277317178985,1.7319870794299854,-2.3860857593142377,1.847656778769565
1.71,-8.2003511082875,-6.757475645517044,28.472399009151797,-6.494950402992358,-9.141112561237001,30.31178326675683,1.7054007052951414,-2.3836369157199577,1.8393842576050332
1.72,-8.05820330182181,-6.660480728281662,28.26117636827063,-6.380598824030323,-9.041720631021063,30.09404728873586,1.6776044777914878,-2.3812399027394004,1.8328709204652327
1.73,-7.921256766117737,-6.582189719103941,28.03936041579619,-6.27252808515635,-8.960889810824197,29.86744715213805,1.648728680961387,-2.3787000917202556,1.8280867363418594
1.74,-7.790795604403417,-6.522554266702066,27.809298135431337,-6.171886499804236,-8.89841176330074,29.634278757419185,1.6189091045991812,-2.375857496598673,1.824980621987848
1.75,-7.6679685559625534,-6.481354652456511,27.57325639404011,-6.079685320456406,-8.853939877580634,29.39674330556176,1.5882832355061476,-2.3725852251241237,1.8234869115216483
1.76,-7.553787211346976,-6.4582333532635845,27.333409340286707,-5.996800189513337,-8.827020125883527,29.15694033148558,1.5569870218336392,-2.3687867726199423,1.8235309911988722
1.77,-7.449127465583991,-6.452725842304467,27.091831556436787,-5.923975215457801,-8.81711833828402,28.916865574113604,1.5251522501261894,-2.364392495979553,1.825034017676817
1.78,-7.3547335960147935,-6.46428780537502,26.850495949606316,-5.861829056129,-8.823643376310441,28.67841265693869,1.4929045398857932,-2.3593555709354215,1.827916707332374
1.79,-7.271224346714779,-6.492318257657194,26.611275372405327,-5.810862413708062,-8.845965947570535,28.443377606343088,1.460361933006717,-2.353647689913341,1.8321022339377606
1.8,-7.199100424227964,-6.5361783060453,26.375947017127615,-5.77146638894524,-8.883433013886279,28.213465320823428,1.4276340352827246,-2.347254707840979,1.8375183036958127
1.81,-7.1387528522636625,-6.595205511295329,26.14619871324068,-5.743931198473356,-8.935377905640367,27.990297206238104,1.3948216537903066,-2.3401723943450383,1.844098492997425
